# xp yp zp Bx By Bz
# 4623 6
# 201 1 23 6
 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 5.00000000e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.22073517e-07  0.00000000e+00
 1.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.23939154e-06  0.00000000e+00
 1.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.84742604e-06  0.00000000e+00
 2.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.44161679e-06  0.00000000e+00
 2.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.01749708e-06  0.00000000e+00
 3.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.57077173e-06  0.00000000e+00
 3.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.09733280e-06  0.00000000e+00
 4.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.59329852e-06  0.00000000e+00
 4.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.05504099e-06  0.00000000e+00
 5.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.47921378e-06  0.00000000e+00
 5.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.86278337e-06  0.00000000e+00
 6.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.20305429e-06  0.00000000e+00
 6.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.49768665e-06  0.00000000e+00
 7.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.74471635e-06  0.00000000e+00
 7.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.94257636e-06  0.00000000e+00
 8.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.09009926e-06  0.00000000e+00
 8.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.18653359e-06  0.00000000e+00
 9.00000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.23154507e-06  0.00000000e+00
 9.50000000e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.22522041e-06  0.00000000e+00
 1.00000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.16806102e-06  0.00000000e+00
 1.05000000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.06098424e-06  0.00000000e+00
