Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  2-11-2021   4:14:24
Solution file C:\LANL\LINAC\PILLBOX_PREBUNCHER\PILLBOX.T35.
Memory used for PILLBOX.T35 arrays:       2.970 M
Reading keyword commands and data from file:
C:\LANL\LINAC\PILLBOX_PREBUNCHER\PILLBOX.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (106.1760557423,11)
Z and R increments:   200    22

      Z             R              Ez            Er            |E|           H 
    (mm)          (mm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   49.9027       0.00000      2.192193E+00  0.000000E+00  2.192193E+00  0.000000E+00
   50.4336       0.00000      2.194591E+00  0.000000E+00  2.194591E+00  0.000000E+00
   50.9645       0.00000      2.196527E+00  0.000000E+00  2.196527E+00  0.000000E+00
   51.4954       0.00000      2.198022E+00  0.000000E+00  2.198022E+00  0.000000E+00
   52.0263       0.00000      2.199081E+00  0.000000E+00  2.199081E+00  0.000000E+00
   52.5571       0.00000      2.199714E+00  0.000000E+00  2.199714E+00  0.000000E+00
   53.0880       0.00000      2.199924E+00  0.000000E+00  2.199924E+00  0.000000E+00
   53.6189       0.00000      2.199714E+00  0.000000E+00  2.199714E+00  0.000000E+00
   54.1498       0.00000      2.199082E+00  0.000000E+00  2.199082E+00  0.000000E+00
   54.6807       0.00000      2.198022E+00  0.000000E+00  2.198022E+00  0.000000E+00
   55.2115       0.00000      2.196528E+00  0.000000E+00  2.196528E+00  0.000000E+00
   55.7424       0.00000      2.194592E+00  0.000000E+00  2.194592E+00  0.000000E+00
   56.2733       0.00000      2.192194E+00  0.000000E+00  2.192194E+00  0.000000E+00
   56.8042       0.00000      2.189319E+00  0.000000E+00  2.189319E+00  0.000000E+00
   57.3351       0.00000      2.185945E+00  0.000000E+00  2.185945E+00  0.000000E+00
   57.8660       0.00000      2.182055E+00  0.000000E+00  2.182055E+00  0.000000E+00
   58.3968       0.00000      2.177608E+00  0.000000E+00  2.177608E+00  0.000000E+00
   58.9277       0.00000      2.172574E+00  0.000000E+00  2.172574E+00  0.000000E+00
   59.4586       0.00000      2.166917E+00  0.000000E+00  2.166917E+00  0.000000E+00
   59.9895       0.00000      2.160593E+00  0.000000E+00  2.160593E+00  0.000000E+00
   60.5204       0.00000      2.153564E+00  0.000000E+00  2.153564E+00  0.000000E+00
   61.0512       0.00000      2.145754E+00  0.000000E+00  2.145754E+00  0.000000E+00
   61.5821       0.00000      2.137113E+00  0.000000E+00  2.137113E+00  0.000000E+00
   62.1130       0.00000      2.127572E+00  0.000000E+00  2.127572E+00  0.000000E+00
   62.6439       0.00000      2.117075E+00  0.000000E+00  2.117075E+00  0.000000E+00
   63.1748       0.00000      2.105504E+00  0.000000E+00  2.105504E+00  0.000000E+00
   63.7056       0.00000      2.092786E+00  0.000000E+00  2.092786E+00  0.000000E+00
   64.2365       0.00000      2.078820E+00  0.000000E+00  2.078820E+00  0.000000E+00
   64.7674       0.00000      2.063525E+00  0.000000E+00  2.063525E+00  0.000000E+00
   65.2983       0.00000      2.046737E+00  0.000000E+00  2.046737E+00  0.000000E+00
   65.8292       0.00000      2.028354E+00  0.000000E+00  2.028354E+00  0.000000E+00
   66.3600       0.00000      2.008245E+00  0.000000E+00  2.008245E+00  0.000000E+00
   66.8909       0.00000      1.986272E+00  0.000000E+00  1.986272E+00  0.000000E+00
   67.4218       0.00000      1.962322E+00  0.000000E+00  1.962322E+00  0.000000E+00
   67.9527       0.00000      1.936189E+00  0.000000E+00  1.936189E+00  0.000000E+00
   68.4836       0.00000      1.907757E+00  0.000000E+00  1.907757E+00  0.000000E+00
   69.0144       0.00000      1.876884E+00  0.000000E+00  1.876884E+00  0.000000E+00
   69.5453       0.00000      1.843463E+00  0.000000E+00  1.843463E+00  0.000000E+00
   70.0762       0.00000      1.807319E+00  0.000000E+00  1.807319E+00  0.000000E+00
   70.6071       0.00000      1.768382E+00  0.000000E+00  1.768382E+00  0.000000E+00
   71.1380       0.00000      1.726581E+00  0.000000E+00  1.726581E+00  0.000000E+00
   71.6688       0.00000      1.681884E+00  0.000000E+00  1.681884E+00  0.000000E+00
   72.1997       0.00000      1.634278E+00  0.000000E+00  1.634278E+00  0.000000E+00
   72.7306       0.00000      1.583832E+00  0.000000E+00  1.583832E+00  0.000000E+00
   73.2615       0.00000      1.530657E+00  0.000000E+00  1.530657E+00  0.000000E+00
   73.7924       0.00000      1.474924E+00  0.000000E+00  1.474924E+00  0.000000E+00
   74.3232       0.00000      1.416819E+00  0.000000E+00  1.416819E+00  0.000000E+00
   74.8541       0.00000      1.356716E+00  0.000000E+00  1.356716E+00  0.000000E+00
   75.3850       0.00000      1.294930E+00  0.000000E+00  1.294930E+00  0.000000E+00
